RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
6274,20020016,Toscani,667,France,Male,22,5,0.0,2,1,1,144995.33,0
6275,20014728,Yuriev,522,France,Male,18,6,0.0,2,1,1,49185.57,0
6276,20004623,Hao,663,France,Male,37,2,119496.25,1,0,1,247.36,0
6277,20011878,Jenkins,648,Germany,Male,18,4,137411.29,2,1,1,46521.45,0
6278,20024593,Goodwin,661,France,Male,66,8,131414.76,2,0,0,6589.16,0
6279,20004875,Li,638,Spain,Male,52,5,150525.8,1,1,0,118623.94,1
6280,20012124,Stevenson,523,Germany,Female,34,9,110150.43,1,1,0,88724.49,0
6281,20001188,Davidson,687,Spain,Female,40,8,149105.08,2,1,1,171657.57,0
6282,20005490,Cocci,501,Germany,Male,45,1,110480.48,1,1,0,134175.15,0
6283,20019510,Glauert,694,France,Female,39,2,0.0,2,1,1,111981.19,0
6284,20019567,Wood,702,France,Female,28,1,0.0,2,0,1,44114.88,0
6285,20003231,Murphy,579,France,Male,27,10,95448.32,1,1,1,41820.65,1
6286,20019422,Zhirov,654,Germany,Male,18,0,57068.43,1,1,0,126310.39,0
6287,20016253,Chao,831,Germany,Female,36,1,86607.39,1,1,1,115333.43,0
6288,20020297,Farnsworth,687,France,Male,58,1,0.0,4,0,1,195692.3,0
6289,20003345,Fiorentini,556,Germany,Female,36,4,102025.08,1,0,0,3674.71,1
6290,20000358,Young,691,France,Male,62,2,0.0,2,1,0,60231.74,0
6291,20002657,Nwankwo,611,Spain,Male,36,1,0.0,1,1,0,83456.67,0
6292,20023271,Cocci,669,France,Female,33,9,157138.99,1,1,1,170998.83,0
6293,20010502,Udinese,686,Germany,Male,28,6,0.0,2,1,1,55347.28,0
6294,20010849,Chan,668,Spain,Male,34,5,116320.68,1,0,1,15118.2,0
6295,20000722,Fang,742,Spain,Male,18,1,134464.58,1,0,0,144099.48,1
6296,20001689,Abramowitz,810,France,Male,20,4,118614.6,2,1,1,123137.01,1
6297,20017053,Maclean,796,France,Female,35,6,0.0,1,0,0,142331.85,0
6298,20008476,Nebechukwu,651,France,Female,23,9,0.0,1,1,0,9596.4,0
6299,20005809,Watson,722,France,Male,58,7,129321.44,1,1,0,57541.08,0
6300,20007887,Yuan,657,France,Female,29,9,161546.68,2,1,1,152107.93,0
6301,20006645,Howells,720,France,Female,53,4,159203.71,2,1,1,147661.47,0
6302,20011957,Tisdall,709,France,Female,49,9,0.0,1,1,1,8018.49,0
6303,20009684,Ts'ui,563,Spain,Male,56,3,0.0,2,1,1,78970.58,0
6304,20023335,Zubarev,691,Spain,Female,55,3,171932.26,1,0,1,25448.31,0
6305,20019233,Golovanov,684,Germany,Male,35,9,95507.12,1,1,0,187925.75,0
6306,20003477,McKay,746,France,Male,32,6,133936.04,1,1,0,46266.63,1
6307,20003116,Chikelu,614,Spain,Male,35,10,138306.34,1,1,1,169621.69,0
6308,20017561,Potter,771,Germany,Female,28,0,0.0,2,0,0,161304.68,0
6309,20004074,P'eng,711,France,Female,45,7,130786.92,1,1,1,35199.24,1
6310,20023793,Carter,552,Germany,Female,25,2,191091.74,2,1,1,32063.3,1
6311,20015182,Iweobiegbunam,716,Germany,Male,58,9,111379.55,2,1,0,107236.87,1
6312,20013305,Chung,614,Germany,Female,49,9,85534.83,2,1,0,120107.1,0
6313,20009995,Spring,619,France,Male,36,8,114491.82,2,1,1,98657.01,0
6314,20021791,Scott,650,France,Male,32,2,130420.2,1,1,1,146111.35,1
6315,20009983,Day,850,France,Female,18,5,152685.4,1,1,0,18897.29,1
6316,20006368,Lung,646,Germany,Male,37,0,165363.31,4,1,1,10883.52,0
6317,20003555,McKelvey,608,Spain,Female,40,4,0.0,2,1,0,79997.14,0
6318,20007463,Brookes,561,France,Male,40,6,89416.99,1,1,1,174225.88,1
6319,20013739,Shaw,813,France,Male,36,8,130428.78,2,1,1,101348.88,0
6320,20000971,Dawson,586,France,Female,52,6,174088.3,1,1,0,175722.31,0
6321,20022219,Sun,617,Germany,Male,38,3,0.0,1,1,1,83499.89,0
6322,20018615,Mauldon,622,Spain,Female,39,1,111920.13,2,1,1,189680.79,0
6323,20007766,Trevisani,647,France,Female,49,7,0.0,2,0,0,28276.83,0
6324,20018763,Clements,562,France,Female,45,9,109508.68,1,1,0,84760.32,0
6325,20014106,Price,503,Germany,Female,37,9,113877.23,2,1,0,188274.6,0
6326,20016283,Denman,593,France,Female,46,9,0.0,2,0,1,130853.03,0
6327,20023188,Pinto,708,Germany,Female,52,3,108691.95,2,0,0,130446.65,0
6328,20012715,Ginikanwa,717,Germany,Male,39,1,0.0,1,1,0,188795.85,1
6329,20005172,Ku,653,Spain,Male,40,6,0.0,2,0,0,20955.03,1
6330,20012605,Ch'ien,620,Spain,Male,29,2,153325.1,1,1,0,77047.78,0
6331,20008577,Roberts,734,Germany,Male,44,3,64900.32,2,1,1,103697.57,0
6332,20008972,Emery,621,Spain,Female,43,8,110928.51,2,0,1,179258.67,0
6333,20022023,Udinese,649,Spain,Female,19,5,142243.54,1,0,1,37090.44,1
6334,20023840,Daniels,544,France,Female,42,3,122185.53,2,1,1,19632.64,0
6335,20024245,Seccombe,581,France,Male,33,9,143744.77,1,1,1,115147.33,0
6336,20011383,Ricci,616,Germany,Male,37,7,117306.69,1,1,1,102655.31,0
6337,20024194,Ting,638,Spain,Female,31,7,0.0,2,0,0,116069.24,1
6338,20022307,Rios,673,France,Female,45,8,131659.59,3,1,0,54724.03,0
6339,20006806,Longo,533,Spain,Male,42,8,101195.23,1,1,1,23598.23,1
6340,20015785,Grant,595,France,Female,58,1,0.0,2,1,1,2181.94,0
6341,20010748,Wu,515,Spain,Female,34,1,106288.54,2,1,0,105206.48,0
6342,20024969,Ferguson,563,France,Female,50,7,93871.95,1,1,0,27345.18,1
6343,20016514,Soto,750,Spain,Female,56,6,135795.63,1,1,1,31384.86,0
6344,20001493,Stewart,493,Germany,Female,41,4,0.0,1,1,0,101663.47,0
6345,20008982,Ewing,581,Spain,Female,38,7,150348.37,1,1,0,175149.2,0
6346,20020299,Tien,794,France,Male,22,5,148159.71,1,0,1,187551.24,0
6347,20003268,Mack,584,France,Female,38,9,0.0,2,0,1,34164.05,0
6348,20011590,Shen,696,Spain,Male,39,8,0.0,2,1,0,103381.47,0
6349,20016244,Mironova,654,France,Male,41,2,0.0,2,1,1,141501.45,1
6350,20024949,T'ien,713,France,Male,39,3,163569.61,1,1,0,40893.61,0
6351,20003390,Ramos,849,France,Male,35,5,0.0,1,0,0,95140.62,0
6352,20009159,Feng,686,Germany,Male,41,8,132187.73,1,1,0,83949.68,1
6353,20017095,Browne,547,Spain,Female,33,3,145330.43,2,1,1,141841.31,0
6354,20012820,Bruce,645,France,Female,44,2,133501.36,1,1,0,154844.22,0
6355,20015885,Ross,793,Germany,Male,56,7,99097.33,1,1,0,127744.02,1
6356,20006832,Lombardo,582,France,Female,30,3,112290.22,1,1,0,61936.22,1
6357,20019272,Miller,693,Spain,Male,25,3,153644.39,1,1,0,108987.25,0
6358,20006852,Chung,534,Spain,Female,32,4,0.0,2,1,0,85240.61,0
6359,20022039,McDonald,679,Spain,Male,33,7,139153.68,1,1,1,118522.73,0
6360,20008160,Pagnotto,650,Spain,Male,21,3,148051.52,2,1,0,34542.41,0
6361,20015455,K?,586,France,Male,41,1,127299.34,2,1,0,15650.89,1
6362,20016178,Harrington,719,Spain,Male,38,1,137963.07,2,1,1,5097.67,0
6363,20022821,Chambers,587,Spain,Female,43,9,107136.6,1,1,1,33114.24,0
6364,20006662,Barnett,829,Spain,Male,41,3,0.0,1,1,0,180012.39,1
6365,20003081,Zubarev,705,France,Female,18,4,131955.07,1,0,1,73656.38,0
6366,20020848,Ulyanov,540,France,Male,46,8,0.0,3,1,0,32063.3,0
6367,20018097,Gilbert,703,France,Male,46,0,102523.88,1,1,1,18785.48,1
6368,20004407,Stephens,678,France,Male,35,3,124192.28,1,0,0,170195.4,0
6369,20023873,Law,536,Spain,Male,41,6,126615.94,1,1,1,169952.82,0
6370,20014224,Riggs,800,Germany,Female,43,7,74371.49,2,1,0,153080.4,0
6371,20018804,Fuller,704,France,Female,38,5,105609.17,2,1,0,147222.95,0
6372,20023093,Chikelu,678,Spain,Female,21,3,90307.62,2,1,1,128028.6,0
6373,20006032,Dubinina,560,Spain,Female,23,1,131283.11,1,0,1,82222.86,0
6374,20016314,Montgomery,589,Spain,Female,18,1,105229.34,2,1,0,50368.87,0
6375,20005121,Knowles,684,France,Female,44,5,134896.03,3,0,1,76326.67,0
6376,20024779,Ozoemena,636,France,Male,36,4,0.0,2,0,1,55558.51,0
6377,20018573,Onyemere,633,France,Male,50,4,102787.42,1,1,0,156048.64,0
6378,20005349,Iqbal,768,France,Female,47,5,121164.11,1,1,0,124170.9,0
6379,20008087,Hsu,742,Spain,Male,34,0,0.0,2,1,1,131609.48,0
6380,20024928,Lo,757,Spain,Male,40,0,131873.07,1,1,0,167036.94,0
6381,20022359,Wright,611,France,Male,38,9,105599.67,1,0,1,184524.74,0
6382,20007957,Stevens,850,France,Female,48,1,108755.0,1,0,0,7631.27,1
6383,20021736,K'ung,618,France,Female,38,3,111169.91,1,1,1,161800.77,0
6384,20022765,Ilyina,719,Germany,Female,38,9,0.0,1,0,0,74760.32,0
6385,20022050,Henry,678,France,Male,51,3,115569.21,1,1,0,94790.34,0
6386,20010287,Cameron,682,Spain,Male,34,2,162691.16,2,1,0,136435.75,0
6387,20024365,Olsen,664,France,Male,42,6,93183.19,1,0,0,167256.35,0
6388,20000046,Crawford,850,France,Female,27,7,0.0,1,1,0,52581.96,1
6389,20006250,Vorobyova,466,France,Female,36,8,146498.76,1,1,1,77331.77,0
6390,20020940,McGregor,604,Spain,Female,43,7,97705.99,1,0,1,82222.86,0
6391,20017499,Graham,751,France,Female,51,1,0.0,1,1,0,195711.16,0
6392,20016898,Okwuadigbo,621,France,Female,43,3,0.0,1,1,1,130883.9,1
6393,20002810,Stevenson,535,Germany,Female,21,7,123502.53,2,1,1,138775.69,0
6394,20000301,Doyle,584,Germany,Female,46,8,0.0,1,1,0,63085.94,0
6395,20011659,Maclean,528,Spain,Male,38,7,62979.93,1,0,0,16910.98,0
6396,20001258,Johnson,667,France,Female,20,0,57037.74,1,1,0,169183.66,0
6397,20013342,Dodgshun,605,France,Male,29,7,0.0,2,0,1,112222.64,0
6398,20000611,Duncan,616,Germany,Male,40,3,106937.05,1,0,1,62944.75,1
6399,20011742,Chikwendu,665,Spain,Female,45,8,0.0,1,0,0,199378.58,0
6400,20001314,Brown,624,Germany,Male,36,5,141069.18,2,1,1,138777.0,1
6401,20005951,Holloway,710,Spain,Female,35,8,0.0,2,0,0,54342.83,0
6402,20018523,Maynard,471,Spain,Male,44,7,0.0,2,0,1,81298.09,0
6403,20014644,K'ung,570,France,Female,51,0,121345.88,1,1,0,110527.71,0
6404,20023696,Sung,649,France,Male,27,7,133204.91,1,1,0,19525.65,0
6405,20014608,Chamberlin,570,France,Female,38,2,123497.58,2,1,1,63708.07,0
6406,20020096,Lai,587,France,Male,31,3,121365.39,4,1,0,63241.21,1
6407,20021094,Liu,710,Spain,Male,40,1,158713.08,1,1,0,45041.32,0
6408,20023822,Barnes,571,France,Female,48,2,139930.18,2,0,1,33747.03,0
6409,20006480,Brock,589,France,Female,39,2,125385.01,1,1,1,1271.51,0
6410,20022820,Congreve,578,Germany,Male,24,7,116954.32,2,1,0,145477.36,0
6411,20010820,Taylor,593,Spain,Female,40,2,0.0,1,0,0,93739.71,0
6412,20012371,Yao,618,Spain,Female,48,2,152212.88,2,1,0,16403.41,0
6413,20003517,Barrett,638,Germany,Male,18,5,121172.97,2,1,0,81062.93,0
6414,20010053,Wright,479,France,Female,37,3,98986.28,1,1,1,173683.0,0
6415,20017297,Nepean,728,Germany,Female,42,9,174588.8,1,1,1,71179.31,0
6416,20006122,Martin,725,France,Female,31,2,0.0,2,0,1,62905.29,0
6417,20008689,Dawson,784,France,Male,34,8,152576.25,2,1,1,54724.03,0
6418,20010171,Walker,630,Spain,Male,40,4,0.0,1,0,0,124508.29,0
6419,20021535,Reilly,850,Germany,Male,51,7,0.0,1,0,1,156153.27,0
6420,20013838,Siciliani,618,France,Female,43,1,0.0,2,1,1,64345.61,0
6421,20020838,Garner,729,Germany,Male,30,10,103267.8,1,1,0,44937.01,0
6422,20008036,Frolova,550,Spain,Male,39,8,138241.9,2,1,1,136610.02,0
6423,20020830,Chang,631,France,Male,40,6,0.0,2,1,0,31830.06,1
6424,20017924,Wilson,626,France,Male,38,9,0.0,1,0,0,66462.79,0
6425,20005449,Chinwendu,714,France,Male,53,2,126817.13,1,1,0,56650.47,1
6426,20015726,Padovesi,638,Germany,Male,45,4,0.0,1,0,0,150390.57,0
6427,20007248,Stewart,544,Germany,Female,23,7,107283.4,2,1,0,29880.99,0
6428,20014982,T'ien,615,France,Male,36,8,0.0,2,1,0,121562.33,0
6429,20022626,Wood,686,France,Female,36,8,204223.03,1,0,1,138777.0,0
6430,20001365,Kornilova,795,Germany,Male,29,3,89763.84,1,1,0,8444.5,1
6431,20014392,Fiorentino,721,France,Female,28,9,115897.73,1,0,0,174094.24,0
6432,20007047,Kelly,595,Germany,Female,40,4,0.0,1,0,0,92916.53,0
6433,20013336,Mellor,592,France,Male,39,9,113657.41,1,0,0,131173.9,0
6434,20015400,Doyne,787,France,Female,24,5,109676.52,1,1,0,110805.79,0
6435,20022853,Fabro,797,France,Male,31,5,0.0,2,0,1,7680.23,0
6436,20006495,Mahon,709,Germany,Male,59,1,0.0,1,1,0,199005.88,0
6437,20009544,Boucaut,610,Spain,Male,46,4,0.0,1,1,1,59816.41,0
6438,20012368,Kauffmann,689,Spain,Female,35,3,145260.23,2,1,0,190531.77,0
6439,20009879,Willis,610,Spain,Female,28,3,127095.14,1,1,0,166386.22,0
6440,20024639,Gilleland,682,France,Male,35,3,0.0,1,0,1,67667.19,0
6441,20010216,Caldwell,635,Spain,Male,49,9,131968.57,1,0,1,31372.91,0
6442,20000367,Su,699,Germany,Female,61,2,161651.37,1,1,0,122134.56,1
6443,20004533,Sinclair,825,France,Female,42,6,124348.38,1,1,0,48644.94,0
6444,20009122,Sims,608,France,Female,41,8,0.0,1,1,1,69263.1,0
6445,20008912,Marshall,651,Germany,Male,35,4,123894.43,2,1,1,78387.32,0
6446,20020310,Ricci,613,France,Female,50,3,119152.1,1,1,0,56176.31,0
6447,20012640,Hancock,739,Germany,Female,44,2,129901.21,1,1,1,73073.68,0
6448,20006157,Mitchell,650,France,Male,29,6,0.0,2,1,0,144423.17,0
6449,20009259,Liu,598,France,Male,19,5,139729.54,3,1,1,196582.55,0
6450,20000354,Tomlinson,624,Germany,Female,52,7,0.0,1,1,1,16725.53,0
6451,20022245,Parry-Okeden,643,Germany,Female,38,1,136650.89,3,0,0,189613.12,0
6452,20011286,Gibson,672,Germany,Male,60,9,118633.08,1,1,1,28760.99,0
6453,20001907,Nnonso,584,Spain,Male,28,6,115409.6,1,1,1,64157.24,0
6454,20007772,Burgess,805,Germany,Female,28,7,79368.87,1,0,0,191092.62,0
6455,20023876,Akudinobi,562,Spain,Female,22,7,169406.33,1,1,0,86383.82,0
6456,20015076,Mathews,642,Germany,Female,55,8,148222.65,1,1,0,27862.58,0
6457,20011513,Y?an,757,Germany,Male,47,1,75075.31,2,0,1,171519.06,0
6458,20009731,Azuka,595,Spain,Female,37,0,0.0,1,0,0,94544.88,0
6459,20018215,Thompson,508,Spain,Male,39,7,0.0,2,1,0,147822.81,0
6460,20016063,Claypool,597,Spain,Female,36,1,0.0,2,1,0,171575.54,0
6461,20002175,Macrossan,723,Germany,Male,36,8,137464.04,1,1,1,170638.98,1
6462,20008230,Howe,536,Germany,Male,30,8,101629.3,2,1,1,123866.43,0
6463,20013153,Liao,715,Spain,Female,33,6,118546.71,2,1,0,137763.93,0
6464,20002227,Pai,718,France,Female,36,1,0.0,2,1,1,60485.98,0
6465,20017893,Han,564,France,Female,39,3,0.0,1,1,1,170996.86,0
6466,20023801,King,621,Spain,Male,49,1,0.0,1,1,0,87363.56,0
6467,20003190,Davide,553,Germany,Male,47,10,96947.58,1,1,0,107243.31,1
6468,20024510,Curtis,655,France,Male,43,6,138456.03,1,1,0,27359.19,0
6469,20023807,Ifeatu,633,Germany,Female,35,2,81576.75,1,0,0,65864.4,0
6470,20018008,Barker,746,Spain,Female,37,5,0.0,1,1,0,199775.67,0
6471,20007603,Boyle,680,Germany,Female,37,6,133889.35,3,1,1,128702.1,0
6472,20014012,Wei,817,Spain,Female,32,3,66101.89,1,1,1,19687.99,0
6473,20004280,McKenzie,651,Germany,Female,39,8,0.0,2,1,1,22736.06,0
6474,20008842,Onyekaozulu,589,France,Female,51,3,111183.53,2,0,1,11597.69,0
6475,20021509,Ch'iu,697,Spain,Male,23,3,0.0,1,1,1,157959.02,1
6476,20023747,T'ien,567,France,Female,36,1,98268.84,2,1,1,44273.91,0
6477,20015174,Lane,755,Spain,Female,39,3,126111.61,1,1,1,19370.73,0
6478,20007704,Macnamara,778,France,Female,41,10,0.0,1,1,0,102515.42,0
6479,20007776,Woods,647,Germany,Female,58,6,0.0,2,1,1,111893.09,1
6480,20003645,Short,621,France,Female,54,6,109528.28,2,1,0,120586.32,0
6481,20018518,Wardle,787,France,Female,54,7,0.0,1,1,1,20164.47,0
6482,20012441,Field,744,Germany,Female,40,9,0.0,2,1,0,83256.26,0
6483,20005660,Harris,711,Germany,Female,36,4,110939.3,1,0,0,58010.98,0
6484,20002424,Saunders,597,France,Male,44,3,154475.54,2,1,1,79495.01,0
6485,20018673,Young,717,France,Female,42,1,104091.29,1,1,1,18633.4,0
6486,20016848,Stetson,850,Spain,Male,33,8,0.0,2,0,1,170454.93,0
6487,20008851,Fleming,677,Spain,Female,36,9,101609.77,2,1,1,91044.47,0
6488,20018664,Obiajulu,751,France,Male,34,7,119152.1,1,0,0,69228.2,0
6489,20001969,Chuang,711,Spain,Female,67,4,123372.3,1,1,0,10472.31,0
6490,20012627,Goloubev,515,France,Female,51,8,147386.72,2,0,0,151375.73,0
6491,20001525,Lo Duca,458,Germany,Female,40,7,0.0,1,1,1,163798.41,0
6492,20008223,Loggia,575,Germany,Female,40,4,129728.6,1,0,0,14496.67,0
6493,20023718,Ku,759,Germany,Female,36,8,133537.1,1,1,0,129001.3,1
6494,20004982,Cameron,526,Germany,Male,39,7,129847.75,1,1,0,70240.79,0
6495,20011413,Adams,536,Germany,Female,36,8,145338.76,1,0,0,10288.24,0
6496,20011907,Lloyd,533,Germany,Female,37,9,120591.19,1,1,0,113796.15,0
6497,20008250,Medvedeva,588,France,Female,32,7,0.0,1,1,0,101178.85,0
6498,20000988,Lucas,527,France,Male,22,6,100160.75,1,1,0,112026.1,0
6499,20014518,Wood,594,Germany,Male,43,2,132951.92,2,0,1,135925.72,0
6500,20016189,Lynton,678,France,Male,45,3,0.0,2,1,0,102426.06,0
6501,20021895,Forlonge,545,Germany,Female,27,3,0.0,1,1,0,145157.97,0
6502,20023626,Linger,547,France,Male,41,9,0.0,2,1,0,86950.72,0
6503,20008251,Udinese,621,Spain,Male,27,8,71996.29,1,1,1,25899.21,0
6504,20019328,Young,802,France,Female,56,7,88243.29,2,1,1,46044.48,0
6505,20016516,Ts'ui,724,Spain,Female,25,6,105271.56,1,1,1,119747.08,1
6506,20009695,Garran,684,Spain,Female,47,5,111827.27,2,1,0,169915.02,0
6507,20019883,Ferrari,549,Spain,Female,27,3,134096.53,1,0,0,66367.33,0
6508,20018435,Mai,610,Germany,Female,46,0,131519.49,2,0,0,170347.1,0
6509,20012363,Moretti,656,France,Male,40,4,120811.89,1,0,1,59559.81,0
6510,20020869,Panicucci,699,Germany,Female,46,8,0.0,1,1,0,8908.0,0
6511,20019745,Williamson,850,France,Male,27,1,0.0,1,1,0,167773.55,0
6512,20011577,Chinomso,670,France,Male,35,8,66392.64,1,1,0,36242.19,0
6513,20021602,Butcher,719,France,Male,18,7,144757.02,1,1,0,109393.19,0
6514,20002060,Torkelson,666,Germany,Male,46,1,140596.95,2,1,1,16246.59,0
6515,20006279,Shao,615,France,Female,35,7,0.0,2,1,0,76821.24,1
6516,20012491,Gearhart,595,France,Male,31,2,142028.36,1,1,0,84487.62,0
6517,20011421,Morrison,778,Germany,Female,44,4,0.0,1,0,0,52035.29,0
6518,20007079,Ross,758,France,Male,67,6,46323.57,2,1,1,23180.37,0
6519,20018880,Donaldson,555,Spain,Male,27,3,118235.7,2,1,0,102638.35,1
6520,20013754,Li,497,France,Male,23,6,0.0,2,1,0,95148.28,0
6521,20010923,Thomas,796,Germany,Male,37,3,0.0,1,0,0,106117.3,0
6522,20016124,Sung,850,Germany,Female,41,5,99092.45,1,1,0,95655.16,0
6523,20022897,Dellucci,642,Spain,Female,29,5,0.0,1,0,0,184061.17,0
6524,20023254,Medvedeva,696,Spain,Male,48,6,40685.92,2,1,0,126477.41,1
6525,20020557,Shaw,594,France,Female,48,3,130367.87,2,1,0,7330.59,0
6526,20003319,Fletcher,514,France,Male,36,6,0.0,2,0,1,105476.65,0
6527,20004067,Lucchese,657,France,Female,39,10,117265.21,4,0,1,132029.95,1
6528,20011611,Douglas,539,Germany,Male,25,3,169824.46,2,1,0,173052.19,0
6529,20021573,Mackenzie,751,France,Male,25,3,104817.41,2,0,0,109496.69,0
6530,20019733,Chin,754,Germany,Male,48,2,0.0,1,1,0,16259.64,0
6531,20006868,McMillan,420,France,Male,32,6,108924.33,2,0,0,175082.2,0
6532,20017067,Yermakov,610,France,Female,21,4,118307.57,2,1,1,143665.44,1
6533,20009673,Moss,572,Germany,Female,28,1,0.0,1,0,0,143882.25,0
6534,20012407,Bergamaschi,677,France,Male,39,9,149049.92,2,1,1,34338.04,0
6535,20003242,Napolitani,766,Spain,Male,53,3,105086.74,2,0,0,172001.44,0
6536,20015675,Horsfall,715,Germany,Male,32,8,160566.11,1,1,0,105291.26,1
6537,20001798,Cattaneo,793,France,Female,44,4,118469.38,1,1,0,80619.09,1
6538,20023220,Hunt,622,France,Female,46,0,139887.01,1,1,0,151887.16,0
6539,20020935,Padovano,821,France,Male,24,8,142767.39,2,0,0,103697.57,0
6540,20004382,Doyne,523,Spain,Male,40,4,0.0,2,1,1,176984.34,0
6541,20001613,Thompson,574,France,Female,31,8,164902.43,1,0,0,71709.12,1
6542,20010218,Kerr,750,Germany,Male,40,4,155973.88,1,1,1,44220.4,1
6543,20021945,Diehl,591,Germany,Male,49,1,0.0,1,1,0,99019.65,0
6544,20000276,Gibson,560,Spain,Female,40,7,0.0,3,1,0,34689.77,0
6545,20013774,Hsieh,660,Spain,Male,60,1,135506.58,2,0,0,163625.56,0
6546,20002256,Stevenson,637,Spain,Female,27,5,96974.97,3,1,0,61257.83,0
6547,20000690,Niu,678,Spain,Male,43,2,144974.55,2,0,0,26450.57,0
6548,20014499,Maclean,728,Spain,Male,25,9,124192.28,1,1,1,113483.96,0
6549,20001477,Ch'in,668,Germany,Female,47,3,133201.17,1,1,0,16733.59,0
6550,20009177,Gardiner,632,France,Male,32,1,0.0,1,1,0,92826.35,1
6551,20022696,Degtyarev,520,Spain,Female,45,8,64646.7,2,1,0,50404.72,0
6552,20015714,Turnbull,717,France,Male,40,8,0.0,1,1,0,62700.08,0
6553,20015149,Hyde,725,France,Male,32,7,0.0,1,1,1,65769.3,0
6554,20011051,Okagbue,744,Germany,Male,40,7,0.0,2,1,0,164223.7,0
6555,20012818,Lupton,595,Germany,Female,40,3,148368.02,1,1,1,117939.17,1
6556,20020616,Conway,597,Germany,Male,54,9,0.0,1,1,1,71178.09,0
6557,20021174,Milani,648,France,Female,25,1,0.0,1,1,0,177279.41,1
6558,20006615,Caldwell,726,France,Female,28,5,0.0,2,0,1,54816.57,0
6559,20002658,Greece,770,France,Female,35,9,146011.4,2,1,1,31520.4,0
6560,20022474,Fan,825,France,Female,48,8,0.0,1,0,0,93739.71,1
6561,20004540,Yin,716,Spain,Male,43,6,0.0,1,1,1,113163.17,0
6562,20009958,Hao,842,Germany,Female,34,1,168190.33,1,1,0,83681.97,0
6563,20004408,Lindon,692,Spain,Male,42,5,0.0,3,0,0,122547.58,0
6564,20012625,Williamson,513,France,Male,41,9,100749.5,1,0,0,171463.83,1
6565,20000927,Fernie,609,France,Male,40,8,0.0,1,0,1,95215.73,1
6566,20016959,T'an,727,France,Male,39,4,0.0,1,0,1,102391.06,1
6567,20002354,Grover,700,France,Male,56,2,43658.33,3,1,0,93081.87,0
6568,20014208,More,711,France,Female,37,1,0.0,3,1,1,65057.71,0
6569,20012532,Moroney,564,France,Female,34,5,110689.07,1,0,0,25843.7,0
6570,20023460,Wan,604,France,Female,27,4,104430.08,1,1,1,106534.15,1
6571,20022941,Ogbonnaya,604,France,Male,38,4,120727.97,1,1,0,23067.97,0
6572,20012134,Lees,679,Germany,Female,36,3,74812.84,2,1,0,139947.17,0
6573,20022425,Marino,587,Spain,Male,39,5,140080.32,1,1,1,107472.99,0
6574,20002654,Okwudiliolisa,464,Spain,Female,25,5,0.0,1,1,0,165990.44,0
6575,20012384,Tikhonov,781,Germany,Male,50,7,162278.32,2,0,1,24218.65,0
6576,20016819,Lloyd,535,Spain,Male,38,9,0.0,2,0,0,120531.31,0
6577,20004769,Ho,563,France,Male,31,7,61710.44,1,1,1,49865.04,0
6578,20004154,Osinachi,583,Germany,Female,27,1,0.0,2,1,1,104079.62,0
6579,20018120,H?,687,France,Female,49,4,125827.43,4,0,0,189402.71,0
6580,20016218,Ferrari,596,Spain,Male,52,6,108437.89,1,0,1,79169.73,0
6581,20018483,Chang,636,Germany,Female,40,9,147754.68,1,1,0,93524.22,0
6582,20023395,Fishbourne,799,Germany,Male,44,2,190238.93,1,0,1,87537.32,0
6583,20011433,Sagese,665,Germany,Female,47,2,0.0,1,1,0,50267.69,0
6584,20015608,Jobson,745,Spain,Male,40,7,108348.66,1,1,0,83247.14,0
6585,20013241,Bentley,703,France,Male,37,2,126111.61,1,0,1,42607.69,0
6586,20011981,Dale,633,France,Female,38,8,143566.12,1,0,0,85470.45,0
6587,20008563,Winter,470,France,Female,35,4,0.0,1,1,0,72274.84,1
6588,20012789,Yu,603,Spain,Male,23,9,153325.1,1,1,0,122625.68,0
6589,20004036,Patterson,739,France,Male,20,4,129596.77,1,1,0,30990.16,0
6590,20019825,Radcliffe-Brown,483,Spain,Female,40,4,0.0,2,1,1,95403.41,1
6591,20000113,Williamson,576,France,Male,54,8,0.0,1,1,0,30165.06,1
6592,20002363,Yao,541,France,Male,46,4,98186.7,2,1,1,89199.51,0
6593,20021598,Nkemakonam,850,Germany,Male,39,1,155455.43,2,1,0,147533.09,1
6594,20014460,Tsui,561,France,Male,46,8,166518.63,2,1,1,48170.57,1
6595,20014682,Moore,591,Spain,Male,27,5,79954.61,1,1,0,152821.12,1
6596,20000106,Yin,694,France,Male,26,8,144772.69,2,0,1,119056.68,0
6597,20005396,Hsiung,613,Spain,Female,27,3,129431.36,1,1,0,71557.12,0
6598,20023313,Miller,646,France,Male,34,3,98612.1,2,0,1,192721.98,1
6599,20019290,Bryant,558,France,Male,40,1,59568.57,2,1,1,45563.94,0
6600,20013100,Baranov,543,Germany,Female,38,10,104552.61,1,1,0,43852.05,0
